,0
29911,down
29912,stop
29913,stop
29914,off
29915,on
29916,go
29917,left
29918,up
29919,on
29920,on
29921,on
29922,down
29923,right
29924,stop
29925,yes
29926,stop
29927,on
29928,stop
29929,stop
29930,off
29931,no
29932,stop
29933,no
29934,down
29935,off
29936,left
29937,stop
29938,right
29939,go
29940,right
29941,stop
29942,stop
29943,no
29944,off
29945,stop
29946,stop
29947,off
29948,yes
29949,right
29950,go
29951,stop
29952,yes
29953,right
29954,down
29955,yes
29956,off
29957,go
29958,yes
29959,down
29960,go
29961,yes
29962,up
29963,go
29964,yes
29965,on
29966,right
29967,right
29968,on
29969,right
29970,up
29971,right
29972,left
29973,right
29974,up
29975,on
29976,right
29977,on
29978,stop
29979,right
29980,stop
29981,go
29982,up
29983,stop
29984,stop
29985,right
29986,up
29987,go
29988,on
29989,yes
29990,down
29991,up
29992,right
29993,on
29994,no
29995,no
29996,on
29997,go
29998,stop
29999,right
30000,stop
30001,on
30002,stop
30003,go
30004,stop
30005,down
30006,on
30007,up
30008,on
30009,left
30010,right
30011,down
30012,on
30013,on
30014,up
30015,right
30016,right
30017,yes
30018,yes
30019,on
30020,stop
30021,down
30022,on
30023,right
30024,down
30025,up
30026,on
30027,on
30028,on
30029,left
30030,right
30031,no
30032,go
30033,no
30034,up
30035,go
30036,go
30037,no
30038,left
30039,on
30040,right
30041,stop
30042,stop
30043,right
30044,up
30045,up
30046,yes
30047,go
30048,left
30049,down
30050,down
30051,up
30052,right
30053,on
30054,right
30055,left
30056,down
30057,left
30058,up
30059,go
30060,off
30061,yes
30062,on
30063,right
30064,yes
30065,off
30066,go
30067,no
30068,yes
30069,yes
30070,left
30071,off
30072,up
30073,down
30074,on
30075,go
30076,left
30077,go
30078,down
30079,stop
30080,off
30081,go
30082,stop
30083,right
30084,down
30085,off
30086,stop
30087,go
30088,stop
30089,stop
30090,go
30091,on
30092,on
30093,up
30094,right
30095,up
30096,right
30097,right
30098,right
30099,stop
30100,up
30101,down
30102,on
30103,up
30104,up
30105,no
30106,stop
30107,no
30108,stop
30109,right
30110,on
30111,up
30112,off
30113,go
30114,up
30115,yes
30116,on
30117,go
30118,yes
30119,up
30120,yes
30121,off
30122,yes
30123,left
30124,go
30125,no
30126,yes
30127,go
30128,on
30129,go
30130,go
30131,go
30132,off
30133,left
30134,on
30135,stop
30136,yes
30137,stop
30138,on
30139,right
30140,right
30141,stop
30142,stop
30143,up
30144,right
30145,yes
30146,on
30147,up
30148,no
30149,left
30150,on
30151,on
30152,right
30153,go
30154,yes
30155,right
30156,right
30157,left
30158,up
30159,go
30160,on
30161,no
30162,stop
30163,yes
30164,yes
30165,stop
30166,stop
30167,on
30168,go
30169,no
30170,stop
30171,no
30172,yes
30173,on
30174,stop
30175,on
30176,off
30177,right
30178,down
30179,go
30180,right
30181,off
30182,right
30183,left
30184,yes
30185,left
30186,up
30187,yes
30188,yes
30189,on
30190,on
30191,off
30192,right
30193,off
30194,up
30195,right
30196,left
30197,no
30198,yes
30199,on
30200,yes
30201,right
30202,down
30203,yes
30204,left
30205,up
30206,left
30207,no
30208,right
30209,yes
30210,stop
30211,go
30212,right
30213,up
30214,stop
30215,stop
30216,go
30217,go
30218,yes
30219,no
30220,go
30221,go
30222,stop
30223,right
30224,off
30225,right
30226,left
30227,no
30228,up
30229,yes
30230,off
30231,left
30232,yes
30233,go
30234,go
30235,up
30236,down
30237,yes
30238,right
30239,stop
30240,right
30241,yes
30242,down
30243,yes
30244,down
30245,yes
30246,right
30247,up
30248,stop
30249,on
30250,up
30251,go
30252,go
30253,stop
30254,go
30255,up
30256,down
30257,no
30258,yes
30259,on
30260,right
30261,yes
30262,stop
30263,on
30264,stop
30265,right
30266,on
30267,stop
30268,up
30269,on
30270,right
30271,left
30272,yes
30273,yes
30274,yes
30275,no
30276,go
30277,go
30278,go
30279,stop
30280,up
30281,no
30282,right
30283,off
30284,off
30285,up
30286,off
30287,stop
30288,up
30289,on
30290,stop
30291,go
30292,right
30293,stop
30294,right
30295,off
30296,yes
30297,down
30298,up
30299,up
30300,yes
30301,down
30302,down
30303,right
30304,off
30305,go
30306,no
30307,yes
30308,up
30309,right
30310,down
30311,yes
30312,down
30313,left
30314,on
30315,stop
30316,yes
30317,stop
30318,right
30319,no
30320,right
30321,on
30322,yes
30323,stop
30324,right
30325,right
30326,left
30327,right
30328,right
30329,yes
30330,stop
30331,down
30332,left
30333,off
30334,left
30335,left
30336,up
30337,yes
30338,up
30339,up
30340,yes
30341,on
30342,left
30343,yes
30344,on
30345,left
30346,stop
30347,yes
30348,no
30349,right
30350,right
30351,up
30352,stop
30353,left
30354,left
30355,go
30356,left
30357,go
30358,up
30359,off
30360,on
30361,on
30362,yes
30363,right
30364,no
30365,stop
30366,no
30367,up
30368,off
30369,stop
30370,yes
30371,go
30372,up
30373,off
30374,on
30375,up
30376,stop
30377,stop
30378,on
30379,no
30380,down
30381,down
30382,on
30383,go
30384,no
30385,go
30386,stop
30387,up
30388,on
30389,right
30390,left
30391,go
30392,right
30393,stop
30394,stop
30395,go
30396,right
30397,on
30398,right
30399,down
30400,right
30401,right
30402,down
30403,up
30404,off
30405,down
30406,up
30407,off
30408,right
30409,no
30410,right
30411,up
30412,up
30413,stop
30414,off
30415,right
30416,up
30417,no
30418,up
30419,left
30420,go
30421,go
30422,up
30423,right
30424,right
30425,yes
30426,off
30427,go
30428,yes
30429,yes
30430,right
30431,off
30432,no
30433,up
30434,right
30435,up
30436,right
30437,down
30438,go
30439,no
30440,no
30441,down
30442,no
30443,on
30444,go
30445,left
30446,on
30447,stop
30448,stop
30449,yes
30450,up
30451,down
30452,go
30453,right
30454,yes
30455,off
30456,go
30457,yes
30458,left
30459,on
30460,go
30461,no
30462,off
30463,go
30464,stop
30465,go
30466,off
30467,stop
30468,right
30469,stop
30470,stop
30471,left
30472,on
30473,right
30474,on
30475,right
30476,up
30477,down
30478,right
30479,off
30480,no
30481,up
30482,left
30483,stop
30484,on
30485,right
30486,left
30487,on
30488,down
30489,go
30490,go
30491,go
30492,go
30493,yes
30494,right
30495,right
30496,no
30497,go
30498,left
30499,right
30500,right
30501,stop
30502,up
30503,down
30504,go
30505,right
30506,yes
30507,go
30508,left
30509,right
30510,right
30511,right
30512,off
30513,no
30514,stop
30515,down
30516,no
30517,off
30518,off
30519,down
30520,yes
30521,right
30522,stop
30523,on
30524,up
30525,off
30526,right
30527,right
30528,off
30529,right
30530,right
30531,stop
30532,right
30533,right
30534,up
30535,no
30536,up
30537,right
30538,on
30539,off
30540,up
30541,stop
30542,up
30543,off
30544,on
30545,left
30546,on
30547,on
30548,off
30549,stop
30550,up
30551,yes
30552,on
30553,yes
30554,on
30555,up
30556,on
30557,left
30558,on
30559,stop
30560,up
30561,up
30562,go
30563,right
30564,go
30565,go
30566,up
30567,up
30568,stop
30569,off
30570,yes
30571,left
30572,yes
30573,stop
30574,on
30575,no
30576,stop
30577,yes
30578,right
30579,off
30580,up
30581,down
30582,right
30583,left
30584,right
30585,right
30586,right
30587,left
30588,up
30589,up
30590,go
30591,right
30592,stop
30593,left
30594,on
30595,down
30596,no
30597,right
30598,up
30599,right
30600,stop
30601,down
30602,down
30603,down
30604,right
30605,up
30606,stop
30607,no
30608,yes
30609,left
30610,down
30611,stop
30612,right
30613,on
30614,up
30615,on
30616,right
30617,stop
30618,yes
30619,go
30620,no
30621,left
30622,right
30623,yes
30624,right
30625,right
30626,right
30627,go
30628,stop
30629,go
30630,right
30631,stop
30632,off
30633,yes
30634,yes
30635,no
30636,no
30637,yes
30638,go
30639,go
30640,up
30641,on
30642,go
30643,right
30644,left
30645,stop
30646,left
30647,up
30648,up
30649,yes
30650,up
30651,up
30652,yes
30653,on
30654,yes
30655,right
30656,left
30657,go
30658,left
30659,up
30660,stop
30661,no
30662,left
30663,right
30664,down
30665,stop
30666,on
30667,up
30668,down
30669,down
30670,up
30671,off
30672,right
30673,off
30674,left
30675,stop
30676,stop
30677,stop
30678,stop
30679,yes
30680,no
30681,on
30682,on
30683,stop
30684,yes
30685,left
30686,down
30687,go
30688,off
30689,up
30690,yes
30691,stop
30692,up
30693,left
30694,yes
30695,yes
30696,left
30697,up
30698,up
30699,right
30700,no
30701,left
30702,on
30703,no
30704,right
30705,down
30706,no
30707,down
30708,up
30709,down
30710,off
30711,go
30712,stop
30713,yes
30714,go
30715,on
30716,stop
30717,down
30718,go
30719,up
30720,up
30721,up
30722,go
30723,yes
30724,stop
30725,stop
30726,yes
30727,right
30728,off
30729,go
30730,yes
30731,up
30732,down
30733,up
30734,go
30735,left
30736,stop
30737,right
30738,go
30739,stop
30740,down
30741,right
30742,stop
30743,on
30744,off
30745,up
30746,stop
30747,down
30748,on
30749,on
30750,right
30751,yes
30752,stop
30753,no
30754,stop
30755,right
30756,stop
30757,go
30758,go
30759,yes
30760,go
30761,off
30762,go
30763,yes
30764,no
30765,on
30766,off
30767,up
30768,stop
30769,off
30770,off
30771,yes
30772,on
30773,no
30774,go
30775,right
30776,down
30777,down
30778,on
30779,right
30780,right
30781,down
30782,on
30783,down
30784,go
30785,yes
30786,yes
30787,no
30788,on
30789,right
30790,yes
30791,up
30792,right
30793,yes
30794,down
30795,left
30796,right
30797,off
30798,go
30799,on
30800,no
30801,right
30802,go
30803,no
30804,right
30805,down
30806,no
30807,down
30808,up
30809,yes
30810,up
30811,left
30812,yes
30813,off
30814,up
30815,yes
30816,down
30817,right
30818,stop
30819,right
30820,go
30821,go
30822,right
30823,right
30824,go
30825,stop
30826,off
30827,off
30828,no
30829,off
30830,stop
30831,on
30832,off
30833,right
30834,yes
30835,right
30836,yes
30837,left
30838,up
30839,up
30840,yes
30841,up
30842,up
30843,go
30844,yes
30845,yes
30846,stop
30847,no
30848,left
30849,right
30850,stop
30851,go
30852,stop
30853,yes
30854,up
30855,go
30856,down
30857,stop
30858,right
30859,go
30860,right
30861,off
30862,right
30863,go
30864,yes
30865,up
30866,stop
30867,go
30868,left
30869,up
30870,no
30871,on
30872,on
30873,up
30874,go
30875,left
30876,no
30877,go
30878,go
30879,go
30880,up
30881,on
30882,stop
30883,down
30884,right
30885,go
30886,stop
30887,off
30888,right
30889,up
30890,no
30891,up
30892,down
30893,on
30894,up
30895,up
30896,go
30897,yes
30898,down
30899,on
30900,yes
30901,on
30902,yes
30903,go
30904,stop
30905,left
30906,no
30907,stop
30908,yes
30909,yes
30910,on
30911,stop
30912,no
30913,on
30914,left
30915,right
30916,left
30917,up
30918,left
30919,on
30920,left
30921,no
30922,no
30923,on
30924,no
30925,off
30926,up
30927,go
30928,yes
30929,go
30930,off
30931,down
30932,up
30933,right
30934,right
30935,on
30936,down
30937,yes
30938,left
30939,down
30940,stop
30941,stop
30942,yes
30943,no
30944,up
30945,yes
30946,right
30947,down
30948,right
30949,go
30950,on
30951,up
30952,up
30953,no
30954,down
30955,down
30956,on
30957,down
30958,left
30959,go
30960,right
30961,yes
30962,left
30963,right
30964,yes
30965,up
30966,right
30967,on
30968,yes
30969,yes
30970,left
30971,left
30972,right
30973,no
30974,right
30975,down
30976,off
30977,left
30978,left
30979,right
30980,right
30981,left
30982,left
30983,up
30984,right
30985,off
30986,down
30987,down
30988,right
30989,right
30990,go
30991,yes
30992,on
30993,go
30994,go
30995,yes
30996,stop
30997,on
30998,up
30999,right
31000,yes
31001,right
31002,down
31003,no
31004,go
31005,no
31006,stop
31007,down
31008,yes
31009,left
31010,down
31011,stop
31012,stop
31013,right
31014,stop
31015,go
31016,on
31017,no
31018,on
31019,down
31020,off
31021,up
31022,right
31023,yes
31024,right
31025,stop
31026,no
31027,yes
31028,go
31029,right
31030,left
31031,on
31032,up
31033,stop
31034,no
31035,stop
31036,right
31037,go
31038,right
31039,on
31040,yes
31041,no
31042,up
31043,left
31044,on
31045,up
31046,no
31047,on
31048,on
31049,no
31050,stop
31051,right
31052,stop
31053,no
31054,right
31055,go
31056,stop
31057,right
31058,right
31059,off
31060,left
31061,right
31062,up
31063,on
31064,yes
31065,on
31066,right
31067,up
31068,yes
31069,up
31070,up
31071,up
31072,stop
31073,go
31074,left
31075,on
31076,go
31077,up
31078,yes
31079,on
31080,right
31081,right
31082,right
31083,down
31084,stop
31085,stop
31086,yes
31087,go
31088,up
31089,up
31090,go
31091,stop
31092,up
31093,right
31094,stop
31095,stop
31096,yes
31097,right
31098,stop
31099,stop
31100,go
31101,go
31102,down
31103,up
31104,on
31105,down
31106,go
31107,no
31108,on
31109,down
31110,right
31111,off
31112,left
31113,left
31114,yes
31115,up
31116,up
31117,up
31118,stop
31119,down
31120,no
31121,stop
31122,no
31123,go
31124,no
31125,left
31126,on
31127,stop
31128,right
31129,off
31130,stop
31131,right
31132,no
31133,yes
31134,off
31135,no
31136,off
31137,yes
31138,stop
31139,on
31140,stop
31141,right
31142,down
31143,yes
31144,down
31145,right
31146,up
31147,left
31148,left
31149,stop
31150,on
31151,down
31152,stop
31153,up
31154,no
31155,stop
31156,up
31157,down
31158,stop
31159,yes
31160,up
31161,go
31162,on
31163,left
31164,right
31165,right
31166,no
31167,stop
31168,off
31169,yes
31170,left
31171,up
31172,off
31173,stop
31174,down
31175,off
31176,on
31177,down
31178,on
31179,off
31180,yes
31181,yes
31182,yes
31183,on
31184,stop
31185,no
31186,yes
31187,right
31188,stop
31189,left
31190,go
31191,on
31192,left
31193,yes
31194,right
31195,right
31196,yes
31197,yes
31198,right
31199,right
31200,stop
31201,yes
31202,stop
31203,go
31204,yes
31205,go
31206,left
31207,go
31208,stop
31209,on
31210,up
31211,on
31212,right
31213,right
31214,go
31215,yes
31216,left
31217,left
31218,down
31219,no
31220,no
31221,right
31222,yes
31223,down
31224,go
31225,up
31226,on
31227,stop
31228,on
31229,stop
31230,go
31231,yes
31232,stop
31233,down
31234,no
31235,left
31236,off
31237,on
31238,stop
31239,down
31240,go
31241,up
31242,left
31243,yes
31244,down
31245,up
31246,off
31247,on
31248,down
31249,yes
31250,go
31251,left
31252,yes
31253,stop
31254,down
31255,yes
31256,down
31257,off
31258,go
31259,off
31260,go
31261,left
31262,no
31263,up
31264,stop
31265,right
31266,on
31267,stop
31268,right
31269,right
31270,on
31271,on
31272,off
31273,on
31274,yes
31275,up
31276,down
31277,up
31278,on
31279,stop
31280,right
31281,left
31282,down
31283,no
31284,stop
31285,right
31286,down
31287,stop
31288,on
31289,up
31290,right
31291,go
31292,stop
31293,stop
31294,up
31295,on
31296,stop
31297,no
31298,up
31299,no
31300,up
31301,down
31302,right
31303,up
31304,stop
31305,up
31306,yes
31307,off
31308,left
31309,yes
31310,left
31311,yes
31312,left
31313,stop
31314,yes
31315,no
31316,up
31317,up
31318,yes
31319,right
31320,yes
31321,left
31322,stop
31323,right
31324,yes
31325,go
31326,left
31327,stop
31328,go
31329,down
31330,down
31331,go
31332,right
31333,left
31334,go
31335,stop
31336,go
31337,no
31338,right
31339,down
31340,left
31341,off
31342,yes
31343,right
31344,up
31345,up
31346,no
31347,stop
31348,yes
31349,off
31350,stop
31351,left
31352,up
31353,right
31354,stop
31355,go
31356,up
31357,right
31358,go
31359,stop
31360,up
31361,no
31362,up
31363,right
31364,go
31365,right
31366,down
31367,on
31368,stop
31369,on
31370,stop
31371,left
31372,off
31373,left
31374,up
31375,left
31376,stop
31377,right
31378,right
31379,right
31380,right
31381,right
31382,stop
31383,left
31384,up
31385,stop
31386,stop
31387,yes
31388,stop
31389,right
31390,go
31391,stop
31392,down
31393,right
31394,on
31395,up
31396,up
31397,up
31398,on
31399,on
31400,down
31401,right
31402,yes
31403,off
31404,go
31405,left
31406,up
31407,right
31408,on
31409,off
31410,no
31411,up
31412,left
31413,go
31414,on
31415,go
31416,down
31417,yes
31418,go
31419,no
31420,yes
31421,right
31422,yes
31423,left
31424,left
31425,stop
31426,left
31427,up
31428,stop
31429,on
31430,go
31431,off
31432,go
31433,off
31434,right
31435,up
31436,left
31437,up
31438,go
31439,up
31440,off
31441,yes
31442,left
31443,off
31444,left
31445,stop
31446,right
31447,stop
31448,go
31449,stop
31450,up
31451,stop
31452,yes
31453,yes
31454,left
31455,right
31456,no
31457,down
31458,go
31459,up
31460,left
31461,on
31462,on
31463,down
31464,up
31465,right
31466,go
31467,right
31468,down
31469,on
31470,off
31471,up
31472,right
31473,off
31474,off
31475,down
31476,stop
31477,no
31478,up
31479,stop
31480,no
31481,right
31482,left
31483,on
31484,right
31485,on
31486,right
31487,go
31488,stop
31489,left
31490,stop
31491,stop
31492,on
31493,up
31494,yes
31495,up
31496,right
31497,stop
31498,stop
31499,down
31500,on
31501,up
31502,on
31503,on
31504,go
31505,go
31506,up
31507,no
31508,up
31509,on
31510,right
31511,stop
31512,off
31513,no
31514,left
31515,down
31516,off
31517,go
31518,right
31519,go
31520,down
31521,go
31522,on
31523,right
31524,down
31525,up
31526,go
31527,yes
31528,off
31529,no
31530,right
31531,left
31532,yes
31533,yes
31534,go
31535,on
31536,off
31537,right
31538,go
31539,right
31540,go
31541,up
31542,off
31543,yes
31544,left
31545,on
31546,on
31547,down
31548,left
31549,on
31550,right
31551,no
31552,go
31553,down
31554,go
31555,right
31556,no
31557,right
31558,yes
31559,yes
31560,left
31561,no
31562,off
31563,on
31564,right
31565,go
31566,up
31567,right
31568,off
31569,yes
31570,right
31571,left
31572,down
31573,on
31574,down
31575,stop
31576,on
31577,right
31578,up
31579,go
31580,off
31581,right
31582,off
31583,right
31584,on
31585,left
31586,right
31587,up
31588,on
31589,on
31590,yes
31591,off
31592,right
31593,on
31594,right
31595,go
31596,right
31597,no
31598,on
31599,right
31600,on
31601,stop
31602,right
31603,stop
31604,go
31605,down
31606,no
31607,right
31608,go
31609,left
31610,left
31611,right
31612,no
31613,yes
31614,no
31615,down
31616,no
31617,up
31618,stop
31619,right
31620,stop
31621,no
31622,left
31623,left
31624,stop
31625,down
31626,yes
31627,go
31628,right
31629,go
31630,up
31631,right
31632,stop
31633,right
31634,on
31635,up
31636,go
31637,yes
31638,go
31639,yes
31640,yes
31641,right
31642,stop
31643,go
31644,left
31645,go
31646,stop
31647,go
31648,right
31649,no
31650,right
31651,right
